,id,UID,scenarioIDX,STime,ETime,text,gif,Q1,Q3,Q4,Q5,Q6
188,188,615462f0ae81eee116bde764,9,2022-08-21 15:17:57,2022-08-21 15:18:17.393,Is just unbelievable what went down the even. Reading the news makes it more annoying ,https://media2.giphy.com/media/MhFpZj9gV08HC/giphy.gif?cid=0e802152bje04kkgfixww04zula5ucpn501cge43aasug511&rid=giphy.gif&ct=g,0.0,0.0,1.0,2.0,2.0
189,191,615462f0ae81eee116bde764,3,2022-08-21 15:19:54,2022-08-21 15:20:11.14,I Love the metals and the metals love me back. Beast mode at the gym!!!!!!!!!!!!!!!!!,https://media2.giphy.com/media/hlh2xvhZOfzji/giphy.gif?cid=0e8021520w7t1zt9br7m2di0n86kjcpw2stt681o9idf9pib&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,3.0
190,189,62d973ab51e0792ef9ce6493,9,,2022-08-21 15:20:23.713,Simply ,https://media1.giphy.com/media/1ykTax6hrAKpTQ0Mnb/giphy.gif?cid=0e802152bje04kkgfixww04zula5ucpn501cge43aasug511&rid=giphy.gif&ct=g,0.0,1.0,0.0,2.0,2.0
191,200,5a791168f49c9a0001f31061,8,,2022-08-21 15:26:13.234,Wow! This party is epic! Lebron James just walked in the building! ,https://media2.giphy.com/media/P8MxmGnjmytws/giphy.gif?cid=0e8021520ynlbbtsz5q4supr338fsg7zau8qwwwewtr6hchm&rid=giphy.gif&ct=g,1.0,0.0,1.0,1.0,1.0
192,192,62e83262c4e50f1eb9eb2391,1,2022-08-21 15:20:17,2022-08-21 15:20:40.482,Bad day today not happy at all🤦‍♂️🤦‍♂️,https://media3.giphy.com/media/i9WdxTfoTB89G/giphy.gif?cid=0e802152ux4lgcuulheblt8r1gfv6wpfwxh1w6k4do7b2xkq&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
193,195,615462f0ae81eee116bde764,5,2022-08-21 15:22:32,2022-08-21 15:22:47.995,I thank the team for all the successes. Our efforts rewards us didnt it. ,https://media2.giphy.com/media/ddHhhUBn25cuQ/giphy-downsized.gif?cid=0e802152sghol7v8eexoben3wfkknpkq4sexggi5927tgb8u&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,3.0
194,193,615462f0ae81eee116bde764,2,2022-08-21 15:20:59,2022-08-21 15:21:19.751,Real life open world exploration. The world here i come!,https://media2.giphy.com/media/zl3b8VDACq9aw/giphy.gif?cid=0e802152hmusk20kb0frbbza5fk9buvt15bhwwkzpnlxy39s&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
195,197,615462f0ae81eee116bde764,10,2022-08-21 15:24:02,2022-08-21 15:24:18.906,This guy is too good and what a powerful performance. Damn,https://media3.giphy.com/media/l0K4bjiLdd7Pu0fkI/giphy.gif?cid=0e802152x31nm5kv666jsai41oq8mducldl09akb02tuhfwf&rid=giphy.gif&ct=g,1.0,0.0,1.0,1.0,2.0
196,196,5e2c7806bb1a6e000cf7f2e8,7,2022-08-21 15:24:37,2022-08-21 15:25:01.118,"I mean I thought I did stretches when I got in. I'm running on remot, judge me not lol.",https://media3.giphy.com/media/av9R4lpsRKkDu/giphy.gif?cid=0e8021526agnsst48pgmqwpr97mcs9st1n8sf1xgs3t9r5xh&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
197,198,62d973ab51e0792ef9ce6493,8,2022-08-21 15:23:02,2022-08-21 15:25:06.814,You are missing out if you are not repping here. Y'all should come through,https://media4.giphy.com/media/xUA7aT1vNqVWHPY1cA/giphy-downsized.gif?cid=0e802152u1822ncpm9zq4yc6hewcydt1hmz7y2kbyy9j8sod&rid=giphy-downsized.gif&ct=g,0.0,1.0,1.0,1.0,1.0
199,205,62e83262c4e50f1eb9eb2391,3,,2022-08-21 15:29:41.184,wow !!! proud of my self 1 year consistency at the gym 💪💪 ,https://media3.giphy.com/media/artj92V8o75VPL7AeQ/giphy-downsized.gif?cid=0e80215223xqzy5tgu99wleppvngb34zb6x5oyz1dfei62da&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
200,203,5e2c7806bb1a6e000cf7f2e8,1,2022-08-21 15:29:12,2022-08-21 15:29:37.447,"This day at work, I tell you. I had better days than this, smh. ",https://media1.giphy.com/media/lRjZaFQELvkjLjccWi/giphy-downsized.gif?cid=0e802152htrh7x3acrvbe9kqtapl6soe0s5p5w747csfxz4q&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,1.0
201,204,5a791168f49c9a0001f31061,7,2022-08-21 15:29:46,2022-08-21 15:30:16.922,"I'm supposed to stretch at home after leg days, but leg days turned into lazy days once I got home. ",https://media1.giphy.com/media/3o7TKKlj7BTQGna32o/giphy.gif?cid=0e8021521daydbqlcl515pkwowmeijxn7l5wqhyu3hz7pj7e&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,5.0
202,214,5a791168f49c9a0001f31061,9,2022-08-21 15:37:38,2022-08-21 15:38:03.882,"I'm so tired of this Donald Trump fake news! It didn't happen, but the news keeps reporting it as real. Free Donald Trump!",https://media1.giphy.com/media/z48aJruaX0Jsk/giphy.gif?cid=0e802152mlra0f16k6y3fyvxfxil002mi9meo8ktszoq7lfn&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,1.0
203,206,5a791168f49c9a0001f31061,6,2022-08-21 15:32:11,2022-08-21 15:32:27.056,This new album by Cage The Elephant is on fire!,https://media2.giphy.com/media/DfHiKiN3gzf7fLnKKB/giphy.gif?cid=0e802152ovi8cqcipgcr5ehki8umapqbaug7norov0uitukd&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,1.0
204,202,62d973ab51e0792ef9ce6493,5,2022-08-21 15:30:59,2022-08-21 15:32:30.913,Thank you to every single person who put in any kind of effort to see this through. I love you all.,https://media3.giphy.com/media/JlpjgShzDsrMIyFu5U/giphy-downsized.gif?cid=0e8021528lhczlfmrr04upp39ta9gng0ye0oderoxr5evfpo&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,4.0,4.0
205,208,628804d2d0584458ddaafc0c,1,2022-08-21 15:33:04,2022-08-21 15:33:19.221,What's the lotto at? Cause after today I am not going back into that job. ,https://media4.giphy.com/media/RIlMEagfdY1kk/giphy.gif?cid=0e8021520u5dj8pc8mlb6p9y85hxdy7dqwb44pnb4iruupcb&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
206,213,628804d2d0584458ddaafc0c,2,2022-08-21 15:38:31,2022-08-21 15:38:51.529,Got a major opportunity on the horizon. Nervous as hell but ready for this new journey. ,https://media1.giphy.com/media/jIXcTEmU5RCpO/giphy-downsized.gif?cid=0e802152gzkyt1vogu8ezgs66tjkgyqz8sfsnpiks48f1al0&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,2.0,2.0
207,207,5e2c7806bb1a6e000cf7f2e8,6,2022-08-21 15:34:32,2022-08-21 15:34:52.508,"It's off the chains.   I can't stop listening to the album. Y'all gotta check it out, click the link below.",https://media0.giphy.com/media/e6bq6Xih5SzZK/giphy-downsized.gif?cid=0e802152vedq768osqilv5envshs0f3dy1p8m7580uz3qr98&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
208,218,5a791168f49c9a0001f31061,1,2022-08-21 15:41:24,2022-08-21 15:41:49.032,My boss deserves an Oscar for Worst Boss Ever.,https://media1.giphy.com/media/gdWu0t5imxLXcpSMks/giphy-downsized.gif?cid=0e802152k4x155yt0u7923ejbu2dqnru9p0rnnudjzn0qra9&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,1.0
209,210,628804d2d0584458ddaafc0c,3,2022-08-21 15:34:46,2022-08-21 15:35:07.652,"This gym life, these gains...",https://media4.giphy.com/media/IUrZF24p65lTOusTnl/giphy.gif?cid=0e802152min2oeq41t7csdfppxhx0sti4xl05gg9k02x9jdi&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
210,209,62d973ab51e0792ef9ce6493,7,,2022-08-21 15:35:12.177,"Didn't see myself through what I sought to do. Lols, this time I failed. ",https://media3.giphy.com/media/3oEjI3al16K3JUJqi4/giphy.gif?cid=0e802152v0v8ohtw9236i5mb4xpdzf3pyoi7dmubcp7nduwn&rid=giphy.gif&ct=g,1.0,1.0,0.0,2.0,1.0
211,211,62e83262c4e50f1eb9eb2391,6,2022-08-21 15:35:00,2022-08-21 15:35:25.588,The Thank Me Later Album is everything🔥🔥🔥….Drake>>>>>>>👌🤩🤩,https://media3.giphy.com/media/cMPdlbcUKl3xkMCyD3/giphy-downsized.gif?cid=0e80215223xqzy5tgu99wleppvngb34zb6x5oyz1dfei62da&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
212,217,62e83262c4e50f1eb9eb2391,4,2022-08-21 15:38:50,2022-08-21 15:39:20.215,feeling excited today😄😄my workplace is the best 😍😍,https://media2.giphy.com/media/9o59Pga7BWlDrzWhhh/giphy-downsized.gif?cid=0e80215223xqzy5tgu99wleppvngb34zb6x5oyz1dfei62da&rid=giphy-downsized.gif&ct=g,0.0,0.0,1.0,1.0,1.0
213,212,5a791168f49c9a0001f31061,3,2022-08-21 15:35:36,2022-08-21 15:35:54.312,3 times a week of exercise at the gym for a whole year! I'm so proud of myself for making this record today!,https://media3.giphy.com/media/90Wr7m5jsyR5f1jmKF/giphy.gif?cid=0e802152ioetg32rvuavkwfb6rf8f2mw5fg6qh7c3001dh51&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,2.0
214,216,56849d528f456f000c45e1dd,1,2022-08-21 15:38:33,2022-08-21 15:39:36.092,"Today was one of those days that has taken me back, and made me reevaluate all those little things I need to change. ",https://media4.giphy.com/media/xuMw94RqWczlXr61ly/giphy-downsized.gif?cid=0e8021527ze15z2igcfxjpsr1dmiwu88st8rhgkhx7uocort&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
215,215,5e2c7806bb1a6e000cf7f2e8,8,2022-08-21 15:40:32,2022-08-21 15:40:47.045,"It's getting crowded up in here, where y'all at, the party won't last forever.",https://media1.giphy.com/media/RN8WqcyO5Prm1e9mjW/giphy-downsized.gif?cid=0e802152k4hektr1kx3azv82uguxsdgqibnwv5mum61gx2o7&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
216,219,583b397f54686200010f1d20,9,2022-08-21 15:40:53,2022-08-21 15:41:33.672,It's a sunny day here.  Time to have some fun!,https://media4.giphy.com/media/b8aKjNRW1z23ntxSOK/giphy-downsized.gif?cid=0e802152sgrbs8puzz5932yc37pu87sn0xdka28kqzro1qym&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
217,220,628804d2d0584458ddaafc0c,5,2022-08-21 15:41:20,2022-08-21 15:41:36.973,"It was a ton of work, a lot of effort, and a lot of time but we got it done. Salute to every member of this team for all your hard work.",https://media3.giphy.com/media/fVtcfEXWQJQUbsF1sH/giphy-downsized.gif?cid=0e802152idxdbxkgm26ph8f8ncj7vonq4nkbj2g455j22y4m&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
218,221,56849d528f456f000c45e1dd,10,2022-08-21 15:42:02,2022-08-21 15:42:28.318,"Woah, I was blown away tonight by XYZ performance. They truly did the best. I'm a fan",https://media0.giphy.com/media/tJU72w9lPzUPe/giphy.gif?cid=0e802152dmi0rimrjwtaz39egludyo3uzahb7sc1e37bmgdk&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
219,222,62e83262c4e50f1eb9eb2391,2,2022-08-21 15:42:47,2022-08-21 15:43:05.829,Reaadddy for it lets get it done 💪new adventure loading.....☝️☝️,https://media4.giphy.com/media/vViFKLAOQdDlS/giphy.gif?cid=0e802152zd1larbknfma1ozm6k247gf97ziu331k47cyv7rz&rid=giphy.gif&ct=g,0.0,0.0,1.0,1.0,1.0
220,223,5a791168f49c9a0001f31061,2,,2022-08-21 15:43:12.807,Time to fly! This is the best time to live my life and truth! ,https://media0.giphy.com/media/YqR8igkpXdtJKobl6f/giphy.gif?cid=0e802152gmvxrclz2bfpgl3e8geizvv175v3713cj13ns9mj&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
221,224,583b397f54686200010f1d20,6,2022-08-21 15:42:43,2022-08-21 15:43:00.664,This is a great album.  You have got to hear this.,https://media1.giphy.com/media/QpwmlEyFuEf9b2jJ0s/giphy.gif?cid=0e802152nu7lg02rs1ziud12ctxlzz1kfxf52bgoihk5fshv&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
222,227,5a791168f49c9a0001f31061,4,2022-08-21 15:44:22,2022-08-21 15:44:44.119,Free dessert at work! I totally can't believe it! I'm so happy!,https://media0.giphy.com/media/3oEduOnl5IHM5NRodO/giphy-downsized.gif?cid=0e802152f064frnkaw5l1luf4bp4oswcjhgivig2a4lsifbh&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
223,225,5e2c7806bb1a6e000cf7f2e8,4,2022-08-21 15:45:19,2022-08-21 15:45:45.626,"Yeah baby, that's what I'm talking about. Dessert at work, and it's free, no strings attached.",https://media0.giphy.com/media/8NsFupcfaD37W/giphy.gif?cid=0e80215298f3bvymnw3oll4akszwvsxkkuy2mk4knfep5om3&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
224,226,583b397f54686200010f1d20,1,2022-08-21 15:43:35,2022-08-21 15:44:34.34,Today sucked.  I guess I should try again tomorrow.,https://media0.giphy.com/media/Jq7WUBf71Gju1vTe2A/giphy.gif?cid=0e802152wm7dhe5cw9p3g8sf20on87qk7glfq48x2eg1hioe&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,2.0
225,239,583b397f54686200010f1d20,7,2022-08-21 15:49:23,2022-08-21 15:49:32.725,Forgot to do my stretches again!  Can someone tell me where  I left my brain?,https://media0.giphy.com/media/ZaQXJIQjpBvRWchjsA/giphy.gif?cid=0e8021526c5od65vu0if6dmn9oelvrao4fmnk6nx0wtev5nl&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
226,228,628804d2d0584458ddaafc0c,8,2022-08-21 15:45:15,2022-08-21 15:45:34.533,You know I don't even come out like that but this party kinda hitting. Hurry up and fall though ,https://media4.giphy.com/media/13jxyFwcS7dsdy/giphy.gif?cid=0e802152bxzany8ruw1bmahq5484k3id80ln60p4ao029wc7&rid=giphy.gif&ct=g,1.0,1.0,1.0,2.0,2.0
227,230,583b397f54686200010f1d20,8,2022-08-21 15:45:28,2022-08-21 15:45:40.227,This party is jumpin'.  Come join us!  I'll save some punch for you!,https://media1.giphy.com/media/xT8qAY7e9If38xkrIY/giphy.gif?cid=0e802152u1822ncpm9zq4yc6hewcydt1hmz7y2kbyy9j8sod&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
228,231,62e83262c4e50f1eb9eb2391,10,,2022-08-21 15:46:16.418,Great piece🎶 from Drake new single is🔥🔥🔥🔥go check it out ➡️➡️,https://media2.giphy.com/media/5VKbvrjxpVJCM/giphy-downsized.gif?cid=0e8021526j9emdbjxwp4qvry4cxlqd2gzpqxkz0kulesjxri&rid=giphy-downsized.gif&ct=g,1.0,1.0,1.0,1.0,1.0
229,232,5a791168f49c9a0001f31061,5,2022-08-21 15:46:36,2022-08-21 15:46:56.615,I'd like to thank my team at work for doing a kick-ass job! They totally slayed the big event today!,https://media2.giphy.com/media/mbhseRYedlG5W/giphy.gif?cid=0e802152eeavk9f0ybjzlkhs5iot3i9u9j8lg6edhas255rq&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,1.0
230,233,583b397f54686200010f1d20,5,2022-08-21 15:46:49,2022-08-21 15:47:04.403,Great job guys.  Thanks for your help.,https://media2.giphy.com/media/m2HgaDX8IB4ujPcd9d/giphy.gif?cid=0e802152bzc8oxt7c90ncw5xuofxkj5z5q88bbd45f9bdkwt&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
231,241,56849d528f456f000c45e1dd,3,2022-08-21 15:50:28,2022-08-21 15:50:48.094,Right now I feel more truly alive. I was able to complete my workout goals with no trouble. I already feel the improvements. Let's Go!,https://media4.giphy.com/media/PkPWNoQ6Br3Aa9Oa3g/giphy.gif?cid=0e802152eft8sgvda2ib8zdjtk5vrhk3y8yvvo60eljamo0a&rid=giphy.gif&ct=g,0.0,0.0,1.0,1.0,1.0
232,240,583b397f54686200010f1d20,2,2022-08-21 15:50:24,2022-08-21 15:51:30.364,Can't wait to start my new adventure.  Come with me!,https://media0.giphy.com/media/8SuKOupsVwBUGGButK/giphy-downsized.gif?cid=0e802152hmusk20kb0frbbza5fk9buvt15bhwwkzpnlxy39s&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,2.0,2.0
233,234,56849d528f456f000c45e1dd,7,2022-08-21 15:47:25,2022-08-21 15:47:48.537,"I made a promise to myself to commit to excersizing at home after gym, but Im not honoring that commitment today.  I'm in fat girl mode now",https://media0.giphy.com/media/pVkmGyqYRt4qY/giphy.gif?cid=0e802152s7vq4db8hfgl75j8vfjl8xng59yjxw4sjcln32mp&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
234,237,583b397f54686200010f1d20,10,2022-08-21 15:47:39,2022-08-21 15:47:52.137,"Wow, this was so much better than I expected.  ",https://media3.giphy.com/media/VHqeGf8VPyxINZVQP1/giphy.gif?cid=0e8021526j9emdbjxwp4qvry4cxlqd2gzpqxkz0kulesjxri&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
235,236,628804d2d0584458ddaafc0c,10,2022-08-21 15:48:22,2022-08-21 15:48:38.399,Last album was trash but this one kinda fire ,https://media1.giphy.com/media/13ZPuK9cmWembe/giphy.gif?cid=0e802152qsvqlacz6zxfx90hb0blzgcfzkuuw4vhrmgx7e8n&rid=giphy.gif&ct=g,1.0,0.0,1.0,3.0,3.0
236,238,5a791168f49c9a0001f31061,10,2022-08-21 15:48:20,2022-08-21 15:48:44.878,Bobby Johnson killed it with his performance! I wasn't expecting that. It shows artistic maturity and finding your voice!,https://media0.giphy.com/media/41xmUm1vforp9dsTE1/giphy-downsized.gif?cid=0e802152t9h36i2th43xvg8tjmrtz88h46vrc00o0m3g2pbo&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
237,245,583b397f54686200010f1d20,3,2022-08-21 15:54:14,2022-08-21 15:54:25.545,Keeping my workout schedule alive!  I made it once more.,https://media1.giphy.com/media/Pu4gYo3wjgnucHTpM7/giphy.gif?cid=0e802152hzpbed5v27vxi6ru4xxt9o2xhnr5erlr1h2d8irm&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
238,244,617078fb6641a57cb762a401,4,2022-08-21 15:53:36,2022-08-21 15:54:33.295,My day at work just got better after I spotted something delicious to eat. I was running late and had no time to eat breakfast.,https://media1.giphy.com/media/iK5DrNmqN3JIGIUc5T/giphy-downsized.gif?cid=0e802152n5y6retijtx08ufbxea6b3zp9xuqk4stv7w5b1i9&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
239,242,583b397f54686200010f1d20,4,2022-08-21 15:52:44,2022-08-21 15:53:07.278,"OMG, freebie dessert at work today.  So Delish!",https://media2.giphy.com/media/uizGNt5fba8SkzCsag/giphy.gif?cid=0e802152e2v68u89qsvqtbtyrh5j40jqqnasjdih9skh7b8m&rid=giphy.gif&ct=g,0.0,0.0,0.0,2.0,2.0
240,243,56849d528f456f000c45e1dd,6,2022-08-21 15:53:11,2022-08-21 15:53:23.001,XYZ album was a pleasant surprise every song on it was good no duds. Yahl should definitely check it out and tell me what you think.,https://media3.giphy.com/media/JxxkWxHOEDrq0/giphy.gif?cid=0e802152vlksiutqlc2t3b5nnwlksi5ib30auzcc0nyozuqh&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
241,248,56849d528f456f000c45e1dd,5,2022-08-21 15:58:58,2022-08-21 15:59:07.744,Shout out to my excellent team for holding it down and providing great help to complete that tedious project. Let's do it again next week.,https://media0.giphy.com/media/lMameLIF8voLu8HxWV/giphy.gif?cid=0e802152q4ij6w9hf309yepia69a04ceu87xqnhs9l54jq94&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
242,246,56849d528f456f000c45e1dd,2,2022-08-21 15:56:00,2022-08-21 15:56:18.907,"Hey all, this year is going to be the year of new heights ",https://media1.giphy.com/media/UVTMFrWQBsRyctpP0R/giphy-downsized.gif?cid=0e802152ef2dn6anvin9y8ni23awg66dixg07bt7agdetkoa&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
243,247,617078fb6641a57cb762a401,3,2022-08-21 16:00:07,2022-08-21 16:00:36.525,"If it wasn't for my consistent actions to be here every day for the past 3 months, I wouldn't look this good!!!  Soooo proud of me",https://media0.giphy.com/media/sLs8Ll8Qx51xm/giphy-downsized.gif?cid=0e8021520w7t1zt9br7m2di0n86kjcpw2stt681o9idf9pib&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,3.0
244,250,56849d528f456f000c45e1dd,9,2022-08-21 16:02:24,2022-08-21 16:02:35.288,I'm so annoyed by that unexpected event that occured in ABC. Smh. Now I can't even buy the things I needed because there website is shutdown,https://media1.giphy.com/media/NeDuhuEngZ5ny/giphy.gif?cid=0e802152eb9ovsij7j1tt1wg3ehw72vwz932uz15czc0j4fi&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
245,249,61644b17ec9f97f7485d5624,1,2022-08-21 16:01:24,2022-08-21 16:02:29.901,I am thankful the day is over. I am just glad I made it through the day.,https://media3.giphy.com/media/xkmNi280NkrcY/giphy.gif?cid=0e802152xtexbdozeic71tj81v7x650wa9glr4fjtfhnwec9&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,2.0
246,251,617078fb6641a57cb762a401,2,2022-08-21 16:03:30,2022-08-21 16:03:54.549,"My time has come, and I am so ready to take on the world. Move over, here I come Baby!!!",https://media1.giphy.com/media/VGG8UY1nEl66Y/giphy.gif?cid=0e802152hmusk20kb0frbbza5fk9buvt15bhwwkzpnlxy39s&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
247,252,56849d528f456f000c45e1dd,4,2022-08-21 16:04:54,2022-08-21 16:05:22.208,Hecks yeh free cake ,https://media1.giphy.com/media/N8pMaJlXHgZ2/giphy.gif?cid=0e8021524mg9p52w35u2rnxtmu273dhduofo8co574imjw43&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
248,253,61644b17ec9f97f7485d5624,5,2022-08-21 16:05:05,2022-08-21 16:05:46.18,I feel like a winner with the people around me. what a great day for the team. looking forward to more success!,https://media4.giphy.com/media/IbOiFIJcSlHW2rgVUa/giphy-downsized.gif?cid=0e802152zd1larbknfma1ozm6k247gf97ziu331k47cyv7rz&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
249,255,56849d528f456f000c45e1dd,8,2022-08-21 16:07:15,2022-08-21 16:07:25.977,"Yoh, if your in the area ",https://media1.giphy.com/media/W2XCCfMQ7CaIFNoUf1/giphy-downsized.gif?cid=0e802152xrj7eiocuhs90yog9q4efov979mvvnz9ptforkvk&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
250,254,617078fb6641a57cb762a401,8,2022-08-21 16:07:06,2022-08-21 16:07:42.391,"You guys need to get down right this minute otherwise, you'll miss a whole lot of excitement from every corner!",https://media2.giphy.com/media/26tPghhb310muUkEw/giphy.gif?cid=0e802152u1822ncpm9zq4yc6hewcydt1hmz7y2kbyy9j8sod&rid=giphy.gif&ct=g,1.0,0.0,0.0,2.0,2.0
251,268,5cba1809102bd400130c19e7,5,2022-08-21 16:27:45,2022-08-21 16:27:56.641,Great job today team! You are awesome!,https://media1.giphy.com/media/eM0lbumNDfEAvOAhEv/giphy.gif?cid=0e802152qbfr180p34z1d1vmpihs6o0fsq7tdgz6enhvdg0u&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
252,263,5cba1809102bd400130c19e7,8,2022-08-21 16:23:34,2022-08-21 16:24:16.041,Party hardy! Come join us!,https://media2.giphy.com/media/StKiS6x698JAl9d6cx/giphy.gif?cid=0e802152u1822ncpm9zq4yc6hewcydt1hmz7y2kbyy9j8sod&rid=giphy.gif&ct=g,1.0,1.0,1.0,1.0,1.0
253,256,617078fb6641a57cb762a401,9,2022-08-21 16:11:45,2022-08-21 16:12:12.319,"Now, this is just ridiculous, What is going on with the world today? I hate that this is the case, and I wish I could do something to help.",https://media2.giphy.com/media/RBeddeaQ5Xo0E/giphy.gif?cid=0e8021521zv9pn23tzr7ng5r945twt2uq4k9s0r7me2mb6in&rid=giphy.gif&ct=g,1.0,0.0,0.0,1.0,3.0
254,257,61644b17ec9f97f7485d5624,7,2022-08-21 16:11:47,2022-08-21 16:12:18.023,I think I have tried hard enough to fight the system but up to no good. Hahaha.,https://media4.giphy.com/media/hSom5i2G11eoZXinVo/giphy-downsized.gif?cid=0e802152e1ml4nvbmy2jlmsdwrat7awdrt9f24llg4mcvv5m&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
255,258,61644b17ec9f97f7485d5624,3,2022-08-21 16:13:46,2022-08-21 16:14:29.312,No pain no gain. We don't have to stop now,https://media4.giphy.com/media/3o7TKR1b2X2JqJ6JDW/giphy.gif?cid=0e802152l15kmnhxlwkft60z4jk5aodd9ky9vftb6si6rhup&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
256,259,617078fb6641a57cb762a401,10,2022-08-21 16:15:58,2022-08-21 16:16:17.647,"This is why I love these performers, they always surprise me. Yes, LOl!",https://media4.giphy.com/media/m1w7vkz95dBbW/giphy.gif?cid=0e802152a9vvuxcjxxjdllak62r1d1rjiw17o38lvc3eo6uq&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,3.0
257,260,61644b17ec9f97f7485d5624,10,2022-08-21 16:16:03,2022-08-21 16:16:35.711,Such a great performance. I am really amazed.,https://media3.giphy.com/media/6cXPoUO7jfcZZwBQ1o/giphy-downsized.gif?cid=0e8021523e2vkofhb25mp9ibck4emof1qy09n3dmc29jgljg&rid=giphy-downsized.gif&ct=g,0.0,0.0,0.0,1.0,1.0
258,265,5cba1809102bd400130c19e7,3,2022-08-21 16:24:51,2022-08-21 16:25:06.114,Making headway with this workout!,https://media0.giphy.com/media/RSpMuO8OAjwU3FGga6/giphy.gif?cid=0e802152mlplq8qrgqifhodjfm5kohz2ylbosflanck9stq9&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
259,261,617078fb6641a57cb762a401,1,2022-08-21 16:19:31,2022-08-21 16:19:48.02,"Ok so, I've just got home from work, and all I have to say is, Feels good to finally wash this day down the drain! ",https://media4.giphy.com/media/mGJvqlSpN0Z0WBJhQr/giphy.gif?cid=0e802152jwgbafofzkiiveio0vfxhscct0olr0oodtquct9g&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
260,262,61644b17ec9f97f7485d5624,4,2022-08-21 16:21:29,2022-08-21 16:22:12.098,"Oh my heavens, this dessert @ my workplace is just awesome! You guys have to try this dessert out. ",https://media3.giphy.com/media/3oz8xVLzkfgDKBCtqw/giphy.gif?cid=0e802152s5omci8tgvuogq5na1qvlkqy1ayzj0hkbnwffahk&rid=giphy.gif&ct=g,0.0,0.0,0.0,1.0,1.0
